Ortalama_SICAKLIK;Toplam_CIROILKFIYAT;Toplam_CIRO;Toplam_Musteri_Sat;Indirim_Yuzdesi;Istinyepark;Akasya;Akbati;Beylikduzu;Brandium;Capitol;Forum_Istanbul ;Forum_Marmara;Mall_Of;MAltepePark;MARMARAPARK;Metrocity;Natilus;Starcity;YKM_FORUM_ISTANBUL;YKM_FORUM_MARMARA;Ozel_Gunler;Satis_Normalize;;;
8;11329;8505;29414;25;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
11;15691;11784;32291;25;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
11;12763;10307;22174;19;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
8;20093;13593;29458;32;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
11;8915;7565;24856;15;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
8;13725;11727;23542;15;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
13;7841;7257;22706;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
12;5550;5550;10614;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
13;7975;7921;11664;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
11;7794;7723;11523;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
15;12191;12191;11399;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
16;11494;11376;12462;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
16;10328;10075;14138;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
14;8537;8488;16042;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
20;8886;7905;15777;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
19;8361;7906;10483;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
21;6682;6600;15059;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
19;7114;7074;13334;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
23;6781;6556;14914;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
22;7824;7701;16612;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
24;7973;7171;14259;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
23;5702;5145;13627;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
25;6200;4979;10745;20;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
24;16531;11474;16740;31;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
26;20445;13401;23155;34;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
27;10845;7211;14015;34;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
26;6968;4411;13266;37;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
27;6777;4555;16614;33;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
25;5222;3526;15346;32;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
25;7334;5154;17453;30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
25;13019;9286;16265;29;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
23;12590;11354;18653;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
21;10557;10453;14658;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
18;9944;9925;15931;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
17;10481;10393;22391;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
18;9534;9339;15430;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
18;7717;7254;12095;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
17;6930;6580;10695;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
12;4569;4475;17296;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
14;5928;5218;15662;12;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
14;6793;6016;13588;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
12;5426;5207;13351;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
8;4998;4861;16045;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
11;5975;5929;13121;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
10;6269;6075;13290;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
10;8900;8137;16658;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
9;8895;7711;26481;13;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
4;7289;5909;24556;19;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
2;5219;4013;14332;23;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
6;11330;8705;13809;23;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
12;12965;9598;12632;26;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
10;8600;6394;16280;26;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
8;12766;10088;21849;21;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
4;12435;10001;30063;20;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
4;8191;5987;20939;27;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
10;18944;13426;30274;29;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
8;19868;14886;25173;25;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
7;17799;13152;27992;26;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
6;16075;14859;25574;8;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
11;18443;17765;19299;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
11;19137;17980;21218;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
9;15838;15644;14812;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
14;12461;12349;12602;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
11;11642;11514;19871;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
17;16293;15196;7366;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
17;32414;31029;56084;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
19;20320;19893;57021;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
19;18794;18349;42052;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
19;12616;12375;40654;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
20;13800;13547;38825;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
22;17272;16907;53758;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
22;29243;23854;45850;18;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
21;26484;19648;35688;26;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
23;25393;17850;43630;30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
25;36965;23066;55058;38;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
24;48994;29030;65835;41;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
26;15418;10306;32740;33;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
28;10133;6865;38167;32;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
27;9376;6622;50972;29;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
27;11648;8739;74373;25;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
26;10702;8129;85058;24;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
25;11345;10097;97460;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
26;11124;10282;102826;8;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;
24;14763;14315;123995;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
23;11286;11022;140911;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
24;20351;20122;128588;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
19;11975;11975;95547;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
18;7343;7343;77604;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
18;10652;10475;6558;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;
8;13433;11225;55769;16;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
8;13789;10227;42403;26;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
11;8941;6930;44381;22;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
12;10564;8962;58466;15;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
4;13643;9906;65134;27;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
7;18618;13299;73009;29;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
12;24766;19759;79044;20;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
10;18854;15330;69276;19;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
8;23509;17958;70216;24;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
11;18853;15716;59512;17;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
8;11944;10645;57874;11;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
13;14485;13748;55924;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
12;11084;11004;29332;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
13;13173;12912;32196;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
12;16452;16213;38875;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
15;19183;18872;32471;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
16;19388;18670;34529;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
16;18087;17785;30589;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
14;18808;18462;38518;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
20;16579;14834;34076;11;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
19;15364;14022;26572;9;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
21;16777;16286;43003;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
19;17159;16678;32638;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
23;19873;19348;44138;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
22;13951;13582;31466;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
24;18081;15574;32884;14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
23;11757;10577;34696;10;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
26;17164;14395;30499;16;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
25;25764;18146;28610;30;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
26;36222;23582;32791;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
27;20962;14134;27080;33;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
26;19393;13182;33965;32;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
27;19233;14149;38975;26;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
25;18162;12475;33011;31;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
25;24337;16518;35562;32;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
25;21588;16130;39806;25;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
23;18996;16530;51026;13;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
21;9941;9861;27782;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
18;8067;8112;29013;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
17;9838;9600;35892;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
18;8654;8413;25377;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
17;7833;7219;27247;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
18;8640;8003;29941;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
12;7156;6864;32374;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
13;8400;7466;24773;11;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
15;8406;7725;25707;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
12;9702;9195;23882;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
8;5136;4812;27083;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
11;8039;7873;29848;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
9;5931;5542;23811;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
10;12247;10890;27575;11;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
9;12329;10900;56999;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
4;15038;12582;56838;16;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
4;10874;8077;37383;26;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
7;11402;8457;30219;26;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
13;14393;11362;36490;21;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
11;15671;12159;45726;22;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
9;14016;11211;45880;20;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
4;13708;10800;52804;21;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
5;6117;4319;35079;29;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
10;14116;10900;47161;23;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
8;12326;9932;43689;19;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
7;13607;9911;51277;27;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
6;21319;19478;48126;9;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
11;17875;17020;28535;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
11;25404;24204;26218;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
9;23439;23119;35649;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
13;17597;17354;25504;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
11;21077;20030;26211;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
17;24199;20850;11641;14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
17;27206;25903;29124;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
19;16105;15675;25230;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
19;16721;16309;28529;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
19;14805;14048;32505;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
20;16096;15336;30193;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
21;17289;16690;27034;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
23;23407;18940;34215;19;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
21;21382;15815;29203;26;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
23;26729;18387;27302;31;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
25;28665;18427;37467;36;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
25;32921;19097;42359;42;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
26;12835;8902;23850;31;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
28;13325;9274;24848;30;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
27;16132;11431;38628;29;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
27;16165;11330;39361;30;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
26;18288;13606;60097;26;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
25;13196;10464;61074;21;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
26;23518;18473;92178;21;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;
24;22313;17899;90240;20;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
23;17465;14052;94463;20;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
24;13143;12306;75407;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
19;10037;9878;61195;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
18;7852;7793;53639;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
18;7563;7223;7816;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;
7;12500;10500;63056;16;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
8;14667;11134;39977;24;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
12;10052;8268;46223;18;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
12;14127;11528;51524;18;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
5;27376;20333;77189;26;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
8;26470;19422;74734;27;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
12;25866;20337;65530;21;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
10;22308;18655;67392;16;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
7;21912;18045;75521;18;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
11;19527;18221;57990;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
8;13838;13346;47023;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
13;12500;12316;26000;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
12;16875;16631;29297;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
13;17542;17266;44097;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
11;14935;14645;40811;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
14;18247;17907;46793;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
16;14974;14681;45863;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
16;18516;18021;33305;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
14;20690;20259;56570;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
19;18323;16456;26722;10;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
19;17185;16260;22446;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
21;12695;12538;36427;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
19;17236;16955;39797;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
22;15853;15404;54048;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
22;10443;10236;38017;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
24;16042;13538;36318;16;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
23;12478;11141;37741;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
26;11482;9628;22779;16;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
25;22736;16149;27565;29;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
26;22841;15379;38521;33;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
27;21018;14197;23747;32;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
26;18045;12405;30391;31;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
27;15954;11047;27497;31;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
26;16897;12084;28132;28;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
25;20169;15114;31927;25;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
25;13272;11284;34184;15;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
23;17277;15709;33122;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
21;15982;14727;35330;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
18;12674;12296;33157;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
17;7931;7763;36643;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
18;12102;11671;37218;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
18;7997;7388;24704;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
17;10900;10732;26044;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
12;10693;10387;35271;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
14;4319;3845;27650;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
14;9452;8716;29039;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
12;9215;8263;31733;10;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
8;9990;9357;29827;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
11;8294;8157;27314;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
10;8470;8264;30062;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
10;8653;7794;32828;10;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
9;12188;9919;57981;19;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
4;11831;9794;62423;17;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
4;3822;2955;21720;23;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
6;12481;9250;29794;26;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
12;13548;10207;30394;25;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
11;12881;9710;34704;25;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
9;15140;12104;53756;20;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
4;11944;9536;48657;20;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
4;12439;8800;45884;29;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
10;12257;8714;43682;29;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
8;16881;12700;47882;25;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
7;25911;17145;68003;34;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
7;14494;13971;43478;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
12;17627;16846;22147;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
11;28374;26952;32977;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
9;22275;21935;29485;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
14;22885;22500;22897;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
11;22881;21792;34711;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
17;26179;22489;12033;14;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
17;32445;30749;56564;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
19;20405;19851;30995;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
19;25196;24697;44605;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
19;17219;16631;44920;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
20;25209;24331;43468;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
21;16703;15967;37517;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
22;28464;23066;45180;19;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
21;30114;22675;36035;25;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
23;40383;26923;40799;33;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
25;56549;36973;40621;35;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
25;86816;47829;47300;45;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
26;12294;8692;38623;29;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
